ID,Marital_Status,Gender,Income,Children,Home_Owner,Cars,Commute_Distance,Age,Purchased_Bike,Con_hijos,Con_vehiculo,Education_Graduate_Degree,Education_High_School,Education_Partial_College,Education_Partial_High_School,Occupation_Management,Occupation_Manual,Occupation_Professional,Occupation_Skilled_Manual,Region_North_America,Region_Pacific,score_buy
12510,0,1,0.25,0.2,1,0.2857142857142857,0,0.3428571428571429,1,1,1,False,False,False,False,False,False,False,True,False,False,0.52049799199833
25512,1,1,0.08333333333333334,0.0,0,0.2857142857142857,3,0.09523809523809529,0,0,1,False,True,False,False,False,True,False,False,False,False,0.5222004694652654
16179,1,0,0.5833333333333334,1.0,1,1.0,1,0.24761904761904768,0,1,1,False,False,False,False,False,False,True,False,False,True,0.5467483777197865
15628,0,0,0.25,0.2,1,0.2857142857142857,0,1.0,0,1,1,False,False,False,False,False,False,False,True,False,False,0.4576771228979557
20977,0,1,0.08333333333333334,0.2,1,0.0,0,0.7428571428571429,1,1,0,False,False,False,False,False,False,False,False,False,False,0.5032256966430684
18140,0,1,1.0000000000000002,0.6000000000000001,0,0.8571428571428571,4,0.4952380952380953,1,1,1,False,False,True,False,False,False,True,False,False,False,0.37342935529420074
20417,0,1,0.16666666666666666,0.6000000000000001,0,0.5714285714285714,4,0.5904761904761906,0,1,1,False,False,True,False,False,False,False,False,False,True,0.2281616721137123
18267,0,1,0.41666666666666663,0.6000000000000001,1,0.5714285714285714,4,0.3428571428571429,0,1,1,False,False,False,False,False,False,True,False,False,True,0.5146558723173801
13620,1,1,0.5,0.0,0,0.8571428571428571,2,0.09523809523809529,1,0,1,False,False,False,False,False,False,True,False,False,True,0.5826460457552989
22974,0,0,0.16666666666666666,0.4,1,0.5714285714285714,4,0.8380952380952382,0,1,1,False,False,True,False,False,False,False,False,False,True,0.2979475597028237
13586,0,1,0.5833333333333334,0.8,1,0.5714285714285714,2,0.5333333333333334,0,1,1,False,False,True,False,False,False,True,False,False,False,0.40082588188803736
17978,0,1,0.25,0.0,1,0.0,0,0.2285714285714286,1,0,0,True,False,False,False,False,False,False,False,False,False,0.540236221072689
12581,1,0,0.0,0.0,0,0.2857142857142857,0,0.05714285714285722,1,0,1,False,False,True,False,False,True,False,False,False,True,0.6114273767612488
18018,1,1,0.16666666666666666,0.6000000000000001,1,0.0,0,0.3428571428571429,0,1,0,False,False,True,False,False,False,False,False,False,False,0.6328791745262984
28957,1,0,0.9166666666666666,0.38205645161290325,1,1.0,2,0.17142857142857143,1,1,1,False,False,False,True,False,False,True,False,False,True,0.7014333304504491
13690,1,0,0.08333333333333334,0.0,0,0.5714285714285714,1,0.17142857142857143,1,0,1,False,False,False,True,False,True,False,False,False,False,0.2761643055771795
12568,0,0,0.16666666666666666,0.2,1,0.0,0,0.7428571428571429,0,1,0,False,False,False,False,False,False,False,False,False,False,0.5473586421018322
13122,0,0,0.5833333333333334,0.0,1,0.2857142857142857,1,0.30476190476190484,1,0,1,False,False,False,False,False,False,True,False,False,True,0.7827489093696613
21184,1,1,0.5,0.0,0,0.2857142857142857,4,0.24761904761904768,0,0,1,False,False,False,False,False,False,True,False,False,True,0.7731978591508201
26150,1,0,0.5,0.0,0,0.2857142857142857,0,0.30476190476190484,1,0,1,False,False,False,False,False,False,True,False,False,True,0.834782426613535
24151,1,1,0.08333333333333334,0.2,0,0.0,0,0.4952380952380953,0,1,0,False,False,False,False,False,False,False,False,False,False,0.6244188537573276
23962,0,0,0.0,0.0,1,0.5714285714285714,1,0.13333333333333336,0,0,1,False,False,False,True,False,True,False,False,False,False,0.18432394214941858
17793,0,0,0.25,0.0,1,0.0,0,0.24761904761904768,1,0,0,False,False,False,False,False,False,False,False,False,False,0.5573310233379648
14926,0,1,0.16666666666666666,0.2,1,0.0,0,0.24761904761904768,1,1,0,False,False,False,False,False,False,False,False,False,False,0.5921746005833505
16163,1,1,0.41666666666666663,0.4,1,0.2857142857142857,3,0.24761904761904768,1,1,1,False,False,False,False,False,False,True,False,False,True,0.8323921681642211
21365,0,0,0.0,0.4,1,0.5714285714285714,4,0.6285714285714286,0,1,1,False,False,False,True,False,False,False,False,False,True,0.21014620075552437
27771,1,1,0.16666666666666666,0.2,1,0.2857142857142857,1,0.26666666666666666,1,1,1,False,False,False,False,False,False,False,False,False,False,0.6435575278814191
26167,1,0,0.25,0.4,0,0.2857142857142857,4,0.5333333333333334,1,1,1,False,False,False,False,True,False,False,False,False,True,0.5577286530665319
25792,1,0,0.8333333333333334,0.6000000000000001,1,1.0,2,0.5333333333333334,0,1,1,False,False,False,False,True,False,False,False,False,False,0.3905755136818229
11555,0,0,0.25,0.2,1,0.0,0,1.0,0,1,0,False,False,False,False,False,False,False,False,False,False,0.557359253753626
22381,0,1,0.0,0.2,1,0.0,0,0.361904761904762,0,1,0,True,False,False,False,False,True,False,False,False,False,0.5126903926379305
17882,0,1,0.08333333333333334,0.2,1,0.0,0,0.361904761904762,0,1,0,True,False,False,False,False,False,False,False,False,False,0.5312134162890436
22174,0,1,0.16666666666666666,0.6000000000000001,1,0.5714285714285714,4,0.5523809523809524,1,1,1,False,True,False,False,False,False,False,True,False,True,0.3593269828846365
22439,0,0,0.16666666666666666,0.0,1,0.0,0,0.2285714285714286,1,0,0,False,False,False,False,False,False,False,False,False,False,0.5221721147514733
18012,0,0,0.25,0.2,1,0.0,0,0.30476190476190484,0,1,0,False,False,False,False,False,False,False,True,False,False,0.6145195430279483
27582,1,0,0.6666666666666666,0.4,0,0.0,0,0.2095238095238095,1,1,0,False,False,False,False,False,False,True,False,False,True,0.9209092125765149
12744,1,0,0.25,0.4,1,0.0,0,0.15238095238095245,0,1,0,False,False,True,False,False,False,False,False,False,False,0.724721573969439
22821,0,0,1.0000000000000002,0.6000000000000001,1,1.0,0,0.5142857142857142,0,1,1,False,False,True,False,False,False,True,False,False,False,0.4695193884256497
20171,0,0,0.08333333333333334,0.4,1,0.2857142857142857,0,0.4000000000000001,1,1,1,False,False,True,False,False,True,False,False,False,False,0.4094899587560797
11116,0,1,0.5,1.0,1,0.5714285714285714,4,0.3428571428571429,0,1,1,False,False,True,False,False,False,False,True,False,True,0.34727363104263137
20053,1,1,0.25,0.4,1,0.0,0,0.17142857142857143,0,1,0,False,False,True,False,False,False,False,False,False,False,0.7175809442365063
25266,1,0,0.16666666666666666,0.4,0,0.5714285714285714,4,0.8,0,1,1,False,False,True,False,False,False,False,False,False,True,0.38920561147858246
17960,0,0,0.25,0.0,1,0.0,0,0.19047619047619052,1,0,0,True,False,False,False,False,False,False,False,False,False,0.5510454977869763
13961,0,0,0.5833333333333334,1.0,1,0.8571428571428571,0,0.28571428571428575,0,1,1,True,False,False,False,True,False,False,False,False,True,0.3180610182049584
11897,1,1,0.41666666666666663,0.4,0,0.2857142857142857,0,0.2285714285714286,1,1,1,False,False,False,False,False,False,True,False,False,True,0.8361009351033374
11139,1,0,0.16666666666666666,0.4,0,0.5714285714285714,4,0.8,0,1,1,False,False,True,False,False,False,False,False,False,True,0.38920561147858246
11576,0,1,0.16666666666666666,0.2,1,0.5714285714285714,0,0.30476190476190484,1,1,1,False,False,False,False,False,False,False,True,False,False,0.34800746132360694
19255,1,1,0.0,0.4,1,0.2857142857142857,0,0.4952380952380953,1,1,1,False,False,True,False,False,True,False,False,False,False,0.520144486837437
18153,0,0,0.75,0.4,1,1.0,2,0.6476190476190475,0,1,1,False,False,False,False,True,False,False,False,False,False,0.241957363337907
14547,0,1,0.0,0.4,1,0.0,1,0.4952380952380953,0,1,0,False,False,True,False,False,True,False,False,False,False,0.41568826413783644
24901,1,1,0.8333333333333334,0.0,0,0.8571428571428571,2,0.13333333333333336,1,0,1,False,False,True,False,True,False,False,False,False,True,0.5471058086816353
27169,1,1,0.16666666666666666,0.0,1,0.2857142857142857,3,0.17142857142857143,1,0,1,False,True,False,False,False,True,False,False,False,False,0.6177893259067861
14805,1,0,0.0,0.6000000000000001,1,0.5714285714285714,0,0.3428571428571429,0,1,1,False,False,False,True,False,True,False,False,False,False,0.30458215922177784
15822,0,1,0.25,0.4,1,0.5714285714285714,0,0.8,0,1,1,False,False,False,False,True,False,False,False,False,True,0.381060868049472
19389,1,1,0.16666666666666666,0.0,0,0.2857142857142857,3,0.05714285714285722,0,0,1,False,False,True,False,False,False,False,False,False,False,0.4426524135468803
17048,1,0,0.6666666666666666,0.2,1,0.0,0,0.2095238095238095,1,1,0,True,False,False,False,True,False,False,False,False,True,0.9036637733255264
22204,0,1,0.8333333333333334,0.8,1,0.8571428571428571,3,0.43809523809523815,0,1,1,False,False,False,False,True,False,False,False,False,True,0.38144590471684925
12718,1,0,0.16666666666666666,0.0,1,0.2857142857142857,3,0.11428571428571427,0,0,1,False,False,True,False,False,False,False,False,False,False,0.5116828351441658
15019,1,0,0.16666666666666666,0.6000000000000001,1,0.5714285714285714,4,0.5714285714285714,0,1,1,False,True,False,False,False,False,False,True,False,True,0.5262996174535735
28488,1,1,0.08333333333333334,0.0,1,0.0,0,0.05714285714285722,1,0,0,False,False,True,False,False,True,False,False,False,True,0.7667925596495622
21891,0,0,0.8333333333333334,0.0,1,0.8571428571428571,2,0.17142857142857143,1,0,1,False,True,False,False,True,False,False,False,False,True,0.5546943091227939
27814,1,0,0.16666666666666666,0.6000000000000001,0,0.2857142857142857,0,0.019047619047619035,0,1,1,False,False,True,False,False,False,False,False,False,False,0.5236955082868365
22175,0,0,0.16666666666666666,0.6000000000000001,1,0.5714285714285714,4,0.5333333333333334,1,1,1,False,True,False,False,False,False,False,True,False,True,0.3675421211688015
29447,1,0,0.0,0.4,0,0.2857142857142857,3,0.819047619047619,0,1,1,False,False,False,False,False,False,False,False,False,False,0.3657924213611679
19784,0,0,0.5833333333333334,0.4,1,0.5714285714285714,4,0.4761904761904762,1,1,1,False,True,False,False,False,False,False,True,False,True,0.5975599432491078
27824,1,0,0.16666666666666666,0.6000000000000001,1,0.5714285714285714,0,0.05714285714285722,1,1,1,False,False,True,False,False,False,False,False,False,False,0.44431228335608774
24093,1,0,0.5833333333333334,0.0,0,0.0,0,0.28571428571428575,1,0,0,True,False,False,False,False,False,False,True,False,False,0.7491308650076466
19618,0,1,0.5,1.0,1,0.5714285714285714,0,0.361904761904762,0,1,1,False,False,True,False,False,False,False,True,False,True,0.43811138742597233
21561,1,1,0.6666666666666666,0.0,0,0.8571428571428571,2,0.17142857142857143,1,0,1,False,False,False,False,False,False,True,False,False,True,0.6458034456569497
11061,0,1,0.3855633802816901,0.4,1,0.5714285714285714,4,0.5142857142857142,1,1,1,False,False,True,False,False,False,False,True,False,True,0.39814126876087963
26651,1,1,0.5833333333333334,0.8,1,0.0,0,0.2095238095238095,1,1,0,True,False,False,False,True,False,False,False,False,True,0.8271140677210179
21108,0,0,0.25,0.2,1,0.2857142857142857,0,0.3428571428571429,1,1,1,False,False,False,False,False,False,False,True,False,False,0.5273370198934169
12731,1,1,0.16666666666666666,0.0,0,0.2857142857142857,1,0.13333333333333336,0,0,1,False,True,False,False,False,True,False,False,False,False,0.6028878086787776
25307,0,0,0.25,0.2,1,0.2857142857142857,1,0.13333333333333336,1,1,1,False,False,False,False,False,False,False,True,False,False,0.5252002840739849
14278,0,0,1.0000000000000002,0.0,1,0.2857142857142857,2,0.43809523809523815,0,0,1,True,False,False,False,True,False,False,False,False,True,0.772133820258911
20711,0,0,0.25,0.2,1,0.0,1,0.13333333333333336,1,1,0,False,False,False,False,False,False,False,True,False,False,0.608639434913262
11383,0,0,0.16666666666666666,0.6000000000000001,1,0.4157416750756811,0,0.4000000000000001,0,1,1,True,False,False,False,False,False,False,False,False,False,0.34346967955104435
12497,0,0,0.25,0.2,1,0.0,0,0.3238095238095238,0,1,0,False,False,False,False,False,False,False,True,False,False,0.6126010318974952
16559,1,0,0.0,0.4,1,0.0,0,0.2095238095238095,1,1,0,False,True,False,False,False,True,False,False,False,False,0.7270712743635812
11585,0,0,0.25,0.2,1,0.0,0,0.30476190476190484,0,1,0,False,False,False,False,False,False,False,True,False,False,0.6145195430279483
20277,0,0,0.16666666666666666,0.4,0,0.5714285714285714,0,0.8380952380952382,0,1,1,False,False,True,False,False,False,False,False,False,True,0.3228327798204401
26765,1,0,0.5,1.0,1,0.5714285714285714,4,0.380952380952381,0,1,1,False,False,True,False,False,False,False,True,False,True,0.5111095847875382
12389,1,1,0.16666666666666666,0.0,0,0.2857142857142857,3,0.17142857142857143,0,0,1,False,True,False,False,False,True,False,False,False,False,0.5513622864204386
13585,0,0,0.5833333333333334,0.8,0,0.2857142857142857,3,0.5333333333333334,1,1,1,False,False,True,False,False,False,True,False,False,False,0.45764343361309356
26385,1,1,0.9166666666666666,0.6000000000000001,0,1.0,4,0.4761904761904762,0,1,1,False,True,False,False,False,False,True,False,False,False,0.5316198013057045
12236,0,0,0.08333333333333334,0.2,1,0.0,0,0.7619047619047619,0,1,0,False,False,True,False,False,True,False,False,False,False,0.4965747581887702
21560,0,1,0.9166666666666666,0.0,1,1.0,2,0.13333333333333336,1,0,1,False,False,False,True,False,False,True,False,False,True,0.5023691225602026
21554,1,0,0.5833333333333334,0.0,0,0.8571428571428571,2,0.15238095238095245,0,0,1,False,False,False,False,False,False,True,False,False,True,0.6192749836261124
13662,1,1,0.08333333333333334,0.0,1,0.5714285714285714,1,0.11428571428571427,1,0,1,False,False,False,True,False,True,False,False,False,False,0.33342954752802767
13089,0,0,0.9166666666666666,0.2,1,0.5714285714285714,0,0.4000000000000001,1,1,1,False,False,False,False,True,False,False,False,False,True,0.7455745468585956
14791,0,0,0.25,0.0,1,0.0,0,0.26666666666666666,1,0,0,False,False,False,False,False,False,False,False,False,False,0.5553338421765651
19331,1,1,0.08333333333333334,0.4,1,0.2857142857142857,0,0.28571428571428575,0,1,1,False,True,False,False,False,True,False,False,False,False,0.6745859093143817
17754,1,0,0.16666666666666666,0.6000000000000001,1,0.0,0,0.4000000000000001,1,1,0,False,False,False,False,False,False,False,False,False,False,0.661302404681259
11149,0,1,0.25,0.4,1,0.5714285714285714,0,0.7619047619047619,0,1,1,False,False,False,False,True,False,False,False,False,True,0.38488493541504215
16549,1,0,0.16666666666666666,0.6000000000000001,1,0.0,0,0.41904761904761906,1,1,0,False,False,False,False,False,False,False,False,False,False,0.6594877121356904
24305,1,1,0.75,0.2,0,0.8571428571428571,0,0.4000000000000001,1,1,1,False,False,False,False,True,False,False,False,False,True,0.636977876693156
18253,0,0,0.5833333333333334,1.0,1,0.8571428571428571,0,0.28571428571428575,0,1,1,True,False,False,False,True,False,False,False,False,True,0.3180610182049584
20147,0,0,0.16666666666666666,0.2,1,0.0,0,0.7619047619047619,0,1,0,False,False,False,False,False,False,False,False,False,False,0.5453531714538926
15612,1,1,0.16666666666666666,0.0,0,0.2857142857142857,1,0.05714285714285722,0,0,1,False,True,False,False,False,True,False,False,False,False,0.610610241290124
28323,1,1,0.5,0.0,0,0.5714285714285714,4,0.3428571428571429,1,0,1,False,False,False,False,False,False,True,False,False,True,0.6478613230913741
22634,1,0,0.25,0.0,1,0.0,0,0.24761904761904768,1,0,0,True,False,False,False,False,False,False,False,False,False,0.6994911059477755
15665,0,0,0.16666666666666666,0.0,1,0.0,0,0.41904761904761906,1,0,0,False,False,False,False,False,False,False,False,False,False,0.5019580459220813
27585,0,0,0.6666666666666666,0.4,0,0.0,0,0.2095238095238095,1,1,0,False,False,False,False,False,False,True,False,False,True,0.8569898936858167
19748,0,1,0.08333333333333334,0.8,0,0.5714285714285714,1,0.6666666666666667,0,1,1,False,True,False,False,False,False,False,True,False,True,0.2843089641848975
21974,1,0,0.5,0.0,1,0.2857142857142857,4,0.3238095238095238,1,0,1,False,False,False,False,False,False,True,False,False,True,0.8169037947701013
14032,0,1,0.5,0.4,0,0.5714285714285714,1,0.4761904761904762,1,1,1,False,True,False,False,False,False,False,True,False,True,0.5589588375228495
22610,0,1,0.16666666666666666,0.0,1,0.0,0,0.19047619047619052,1,0,0,False,False,False,False,False,False,False,False,False,False,0.5193678704241165
26984,0,1,0.25,0.2,1,0.2857142857142857,0,0.13333333333333336,1,1,1,False,False,False,False,False,False,False,True,False,False,0.5426570100323238
18294,0,0,0.6666666666666666,0.2,1,0.2857142857142857,4,0.4000000000000001,0,1,1,False,False,False,False,False,False,True,False,False,True,0.8050215206051109
28564,1,0,0.25,0.4,1,0.0,1,0.15238095238095245,1,1,0,False,False,True,False,False,False,False,False,False,False,0.7048347498279453
28521,1,1,0.25,0.0,0,0.0,0,0.2095238095238095,1,0,0,True,False,False,False,False,False,False,False,False,False,0.6363692856010427
15450,0,1,0.0,0.2,1,0.0,0,0.8571428571428572,0,1,0,True,False,False,False,False,False,False,False,False,False,0.441508239253253
25681,1,0,0.16666666666666666,0.0,0,0.2857142857142857,3,0.11428571428571427,1,0,1,False,False,True,False,False,False,False,False,False,False,0.44342844804489956
19491,1,1,0.16666666666666666,0.4,1,0.5714285714285714,0,0.3238095238095238,0,1,1,False,False,True,False,False,False,False,False,False,False,0.4504189961258915
26415,0,0,0.6666666666666666,0.8,1,1.0,2,0.6285714285714286,0,1,1,False,False,False,True,False,False,False,True,False,False,0.14508335515624812
12821,0,1,0.25,0.0,1,0.0,0,0.26666666666666666,0,0,0,False,False,False,False,False,False,False,False,False,False,0.5485531115989826
15629,1,0,0.0,0.0,1,0.5714285714285714,1,0.17142857142857143,0,0,1,False,False,False,True,False,True,False,False,False,False,0.30169251773280464
27835,0,1,0.08333333333333334,0.0,1,0.5714285714285714,0,0.13333333333333336,0,0,1,False,False,False,True,False,True,False,False,False,False,0.21968835172546788
11738,0,1,0.41666666666666663,0.8,1,0.0,3,0.4000000000000001,0,1,0,False,False,False,False,False,False,True,False,True,False,0.5337229718163113
25065,0,1,0.5,0.4,1,0.5714285714285714,4,0.43809523809523815,0,1,1,False,False,False,True,False,False,False,True,True,False,0.23498023781680766
26238,1,0,0.25,0.6000000000000001,1,0.2857142857142857,1,0.11428571428571427,1,1,1,False,False,True,False,False,False,False,False,True,False,0.5546543164384852
23707,1,1,0.5,1.0,1,0.8571428571428571,2,0.6666666666666667,1,1,1,False,False,False,False,True,False,False,False,True,False,0.20894218499011818
27650,0,1,0.5,0.8,1,0.0,4,0.4952380952380953,0,1,0,False,True,False,False,False,False,True,False,True,False,0.6070827873522422
24981,0,1,0.41666666666666663,0.4,1,0.5714285714285714,2,0.5904761904761906,0,1,1,False,False,True,False,False,False,True,False,True,False,0.3645039343991474
20678,1,0,0.41666666666666663,0.6000000000000001,1,0.2857142857142857,3,0.28571428571428575,1,1,1,False,False,False,False,False,False,False,True,True,False,0.5775717780764222
15302,1,0,0.5,0.2,1,0.0,3,0.17142857142857143,1,1,0,True,False,False,False,False,False,True,False,True,False,0.8205436748520827
26012,0,1,0.5833333333333334,0.2,1,0.2857142857142857,3,0.43809523809523815,1,1,1,False,False,True,False,False,False,False,True,True,False,0.5162948660734507
26575,1,0,0.25,0.0,0,0.5714285714285714,1,0.11428571428571427,1,0,1,False,True,False,False,False,False,False,True,True,False,0.43302334635486317
15559,0,1,0.41666666666666663,1.0,1,0.2857142857142857,3,0.41904761904761906,0,1,1,False,False,False,False,False,False,True,False,True,False,0.4063427872014772
19235,0,0,0.33333333333333337,0.0,1,0.0,0,0.17142857142857143,0,0,0,True,False,False,False,False,False,False,True,True,False,0.535496198450477
15275,0,1,0.25,0.0,1,0.2857142857142857,4,0.0761904761904762,0,0,1,False,False,True,False,False,False,False,True,True,False,0.3106482337845132
20339,0,0,1.0000000000000002,0.2,1,1.0,3,0.361904761904762,1,1,1,False,False,False,False,True,False,False,False,True,False,0.3396749630309525
25405,0,1,0.5,0.4,1,0.2857142857142857,3,0.24761904761904768,1,1,1,False,False,False,False,False,False,False,True,True,False,0.4881034527352812
15940,0,1,0.75,0.8,1,1.0,0,0.28571428571428575,0,1,1,False,False,True,False,False,False,True,False,True,False,0.30410030456655723
25074,0,0,0.5,0.8,1,0.5714285714285714,3,0.3238095238095238,1,1,1,False,False,False,False,False,False,True,False,True,False,0.36066146893879564
24738,0,0,0.25,0.2,1,0.2857142857142857,1,0.4952380952380953,1,1,1,False,False,True,False,False,False,False,False,True,False,0.43148669116853133
16337,0,1,0.41666666666666663,0.0,0,0.5714285714285714,1,0.0761904761904762,0,0,1,False,False,True,False,False,False,False,True,True,False,0.2582001258212317
24357,0,1,0.3855633802816901,0.6000000000000001,1,0.2857142857142857,3,0.43809523809523815,1,1,1,False,False,False,False,False,False,True,False,True,False,0.4719637364025476
18613,1,1,0.5,0.0,0,0.2857142857142857,3,0.2285714285714286,1,0,1,False,False,False,False,False,False,True,False,True,False,0.641900301955943
12207,1,1,0.5833333333333334,0.8,1,0.4157416750756811,4,0.7809523809523811,1,1,1,False,False,False,False,True,False,False,False,True,False,0.4086545459715581
18052,0,0,0.41666666666666663,0.2,1,0.2857142857142857,0,0.380952380952381,1,1,1,False,False,True,False,False,False,False,True,True,False,0.5275375763468926
13353,1,0,0.41666666666666663,0.8,1,0.5714285714285714,2,0.6857142857142857,1,1,1,True,False,False,False,True,False,False,False,True,False,0.31655815971471163
19399,1,1,0.25,0.0,0,0.2857142857142857,3,0.380952380952381,0,0,1,False,False,False,False,False,False,True,False,True,False,0.5174539962126202
16154,0,0,0.5,1.0,1,0.5714285714285714,3,0.41904761904761906,0,1,1,False,False,False,False,False,False,True,False,True,False,0.31467518819461393
22219,0,0,0.41666666666666663,0.4,1,0.5714285714285714,4,0.45714285714285724,0,1,1,False,True,False,False,False,False,True,False,True,False,0.43603468341671764
17269,1,1,0.41666666666666663,0.6000000000000001,0,0.0,0,0.41904761904761906,1,1,0,False,False,False,False,False,False,True,False,True,False,0.7261926362988923
23586,0,0,0.5833333333333334,0.0,1,0.2857142857142857,1,0.17142857142857143,1,0,1,False,False,False,False,True,False,False,False,True,False,0.496014809756976
15740,0,1,0.5833333333333334,1.0,1,0.5714285714285714,1,0.7428571428571429,0,1,1,False,False,False,False,True,False,False,False,True,False,0.23070637087913387
27638,1,1,0.75,0.2,0,0.8571428571428571,1,0.361904761904762,0,1,1,False,False,True,False,False,False,True,False,True,False,0.553998617259205
18976,1,1,0.25,0.8,1,0.5714285714285714,2,0.7047619047619047,1,1,1,False,True,False,False,False,False,True,False,True,False,0.45992704693612907
19413,1,1,0.41666666666666663,0.6000000000000001,0,0.2857142857142857,0,0.41904761904761906,1,1,1,False,False,False,False,False,False,True,False,True,False,0.6535499688874639
13283,0,1,0.5833333333333334,0.6000000000000001,0,0.5714285714285714,0,0.45714285714285724,1,1,1,False,False,True,False,False,False,True,False,True,False,0.3907617860628142
17471,1,0,0.5833333333333334,0.8,1,0.5714285714285714,4,0.8,0,1,1,True,False,False,False,True,False,False,False,True,False,0.3287216670539392
16791,1,1,0.41666666666666663,1.0,1,0.8571428571428571,2,0.6476190476190475,1,1,1,False,False,False,False,True,False,False,False,True,False,0.18650163523611643
15382,0,0,0.8333333333333334,0.2,1,0.5714285714285714,1,0.361904761904762,0,1,1,False,False,False,False,True,False,False,False,True,False,0.5238739366073168
11641,0,1,0.33333333333333337,0.2,1,0.0,0,0.2095238095238095,0,1,0,False,False,False,False,False,False,False,True,True,False,0.614925413026486
11935,1,0,0.16666666666666666,0.0,1,0.2857142857142857,4,0.05714285714285722,0,0,1,False,False,True,False,False,False,False,True,True,False,0.43856021131535067
13233,0,1,0.41666666666666663,0.4,1,0.2857142857142857,2,0.6095238095238096,1,1,1,False,False,True,False,False,False,True,False,True,False,0.5030969983354182
25909,0,1,0.41666666666666663,0.0,1,0.2857142857142857,4,0.038095238095238126,1,0,1,False,False,True,False,False,False,False,True,True,False,0.38188763603856013
14092,1,1,0.16666666666666666,0.0,1,0.5714285714285714,4,0.05714285714285722,0,0,1,False,False,False,True,False,False,False,False,True,False,0.2596224579990174
29143,1,0,0.41666666666666663,0.2,0,0.2857142857142857,0,0.361904761904762,1,1,1,False,False,False,False,False,False,True,False,True,False,0.7344219175216119
24941,0,1,0.41666666666666663,0.6000000000000001,1,0.5714285714285714,2,0.7809523809523811,0,1,1,False,False,False,False,True,False,False,False,True,False,0.2164204885405202
24637,0,1,0.25,0.8,1,0.5714285714285714,2,0.7428571428571429,0,1,1,False,True,False,False,False,False,True,False,True,False,0.30130874820865516
23893,0,1,0.33333333333333337,0.6000000000000001,1,0.8571428571428571,2,0.30476190476190484,0,1,1,False,False,False,False,False,False,False,True,True,False,0.16913733949592596
13907,1,0,0.5833333333333334,0.6000000000000001,1,0.2857142857142857,0,0.30476190476190484,1,1,1,False,False,False,False,False,False,False,True,True,False,0.7102945416725944
14900,0,0,0.25,0.2,1,0.2857142857142857,1,0.45714285714285724,1,1,1,False,False,True,False,False,False,False,False,True,False,0.4354607688388734
11262,0,0,0.5833333333333334,0.8,1,0.0,0,0.3238095238095238,0,1,0,False,False,False,False,True,False,False,False,True,False,0.5451613942834822
22294,1,0,0.5,0.0,0,0.2857142857142857,3,0.2285714285714286,1,0,1,False,False,False,False,False,False,True,False,True,False,0.6481781971002589
12195,1,0,0.5,0.6000000000000001,1,0.5714285714285714,1,0.5142857142857142,0,1,1,True,False,False,False,True,False,False,False,True,False,0.4294359527507088
25375,0,1,0.33333333333333337,0.2,1,0.0,1,0.17142857142857143,0,1,0,True,False,False,False,False,False,False,True,True,False,0.5834505996770779
11143,0,1,0.25,0.0,1,0.5714285714285714,4,0.0761904761904762,0,0,1,False,True,False,False,False,False,False,True,True,False,0.27612851884296846
25898,0,0,0.5,0.4,1,0.5714285714285714,3,0.5333333333333334,0,1,1,False,True,False,False,False,False,True,False,True,False,0.48940699465466553
24397,1,1,0.9166666666666666,0.4,0,1.0,1,0.28571428571428575,0,1,1,False,False,False,False,True,False,False,False,True,False,0.4038447204111921
19758,1,1,0.41666666666666663,0.0,0,0.5714285714285714,1,0.0761904761904762,0,0,1,False,False,True,False,False,False,False,True,True,False,0.40345486116864127
15529,0,1,0.41666666666666663,0.8,1,0.5714285714285714,3,0.3428571428571429,1,1,1,False,False,False,False,False,False,True,False,True,False,0.31914866525748437
19884,0,1,0.41666666666666663,0.4,1,0.5714285714285714,3,0.5714285714285714,1,1,1,False,True,False,False,False,False,True,False,True,False,0.4413555550744052
18674,1,0,0.5833333333333334,0.8,0,0.0,0,0.43809523809523815,0,1,0,True,False,False,False,False,False,False,True,True,False,0.666360527733797
13453,0,0,1.0000000000000002,0.38205645161290325,1,0.8571428571428571,0,0.380952380952381,1,1,1,False,False,False,False,True,False,False,False,True,False,0.4396723393792
14063,1,0,0.5,0.0,0,0.2857142857142857,0,0.3238095238095238,1,0,1,False,False,False,False,False,False,True,False,False,True,0.8336634236909808
27393,0,0,0.33333333333333337,0.8,1,0.5714285714285714,2,0.7238095238095239,0,1,1,False,False,False,False,True,False,False,False,True,False,0.1750807832311791
14417,1,1,0.41666666666666663,0.6000000000000001,1,0.5714285714285714,2,0.5523809523809524,1,1,1,False,True,False,False,False,False,True,False,True,False,0.5911833311716332
17533,0,1,0.25,0.6000000000000001,0,0.5714285714285714,4,0.9142857142857144,1,1,1,False,False,True,False,False,False,True,False,True,False,0.16419516677817747
18580,0,0,0.41666666666666663,0.4,1,0.0,3,0.3653609831029186,1,1,0,True,False,False,False,False,False,True,False,True,False,0.6126146387649831
17025,1,1,0.33333333333333337,0.0,0,0.2857142857142857,3,0.26666666666666666,1,0,1,False,False,True,False,False,False,False,True,True,False,0.44016524288118536
25293,0,1,0.5833333333333334,0.8,1,0.0,1,0.3238095238095238,0,1,0,False,False,False,False,True,False,False,False,True,False,0.5140321811183347
24725,0,0,0.25,0.6000000000000001,1,0.0,1,0.11428571428571427,0,1,0,False,False,True,False,False,False,False,False,True,False,0.4740109813901864
